state,city,address,postal_code,phone_number,latitude,longitude
Florida,Leesburg,10450 US Highway 441,34788,(352) 504-0368,28.821619,-81.78343
Florida,Longwood,2700 W State Road 434,32779,(689) 345-5119,28.68665,-81.41442
Florida,Longwood,860 W. FL-434,32750,(689) 223-4620,28.697637680556507,-81.3309117246624
Florida,Lutz,25442 Sierra Center Blvd,33559,(813) 948-0007,28.19292175008535,-82.39507270160111
Florida,Margate,5671 W Atlantic Blvd,33063,(754) 704-4976,26.2358896,-80.2033278
Florida,Melbourne,1563 W New Haven Ave,32904,(321) 729-6211,28.078395002133185,-80.64752089079002
Florida,Melbourne,2322 Harnett Dr,32940,(321) 639-1830,28.23914143969696,-80.72848018019351
Florida,Melbourne,4999 N Wickham Rd,32940,(321) 241-0398,28.18990817924318,-80.67131369386576
Florida,Miami,10141 W Flagler St,33174,(305) 554-8674,25.7692416,-80.3598109
Florida,Miami,10600 N Kendall Dr,33176,(786) 361-1296,25.685885962852748,-80.36439778566466
Florida,Miami,110 NW 42nd Ave,33126,(786) 361-1258,25.772722828477573,-80.26397222787813
Florida,Miami,13612 SW 88th St,33186,(305) 408-6557,25.68454606063215,-80.41519647462161
Florida,Miami,14401 SW 42nd St,33175,(786) 361-1260,25.72909684050795,-80.42799722019681
Florida,Miami,15221 SW 127th Ave,33177,(786) 250-0004,25.626513880287373,-80.39458256166245
Florida,Miami,1700 NW 117th Pl,33182,(786) 361-1284,25.7897971,-80.3870259
Florida,Miami,19565 Biscayne Blvd,33180,(305) 931-8583,25.9572124333516,-80.14331039800255
Florida,Miami,2200 SW 87th Ave,33165,(305) 221-5563,25.749186841696304,-80.33610395455389
Florida,Miami,2235 SW 37th Ave,33145,(786) 441-2385,25.74931218650068,-80.25426375305847
Florida,Miami,3201 N Miami Ave,33127,(786) 361-1265,25.80792766479572,-80.1949852194767
Florida,Miami,5600 Waterford District Dr,33126,(786) 361-1024,25.78133636523049,-80.28795692372597
Florida,Miami,7230 NW 36th St,33166,(305) 591-2742,25.80882356127241,-80.31533221824446
Florida,Miami,891 South Miami Avenue,33130,(786) 361-1540,25.76532373454779,-80.19307918497597
Florida,Miami Gardens,18299 NW 27th Ave,33056,(786) 463-0052,25.94069484471381,-80.2447836974291
Florida,Miami Lakes,8000 NW 154th St,33016,(305) 818-7448,25.91286867175168,-80.33097373487183
Florida,Minneola,1677 N Hancock Rd,34715,(352) 717-2041,28.5912617,-81.722554
Florida,Miramar,12581 Miramar Pkwy,33027,(754) 764-6496,25.9790774,-80.3136846
Florida,Miramar,3231 SW 160th Ave,33027,(954) 437-2591,25.98021333798026,-80.35695227086677
Florida,Mount Dora,19025 US Highway 441,32757,(352) 735-1983,28.8247207707714,-81.6407336110451
Florida,Naples,2085 Tamiami Trl N,34102,(239) 732-0033,26.172190655212642,-81.8008488074099
Florida,Naples,6821 Collier Blvd,34114,(239) 530-3199,26.065699206437515,-81.69863948548627
Florida,Naples,9100 Strada Pl,34108,(239) 254-1292,26.2540150779146,-81.80010959109882
Florida,New Port Richey,3286 Word Way,34655,,28.205280359025913,-82.66658183775716
Florida,New Smyrna Beach,1796 Sr 44,32168,(386) 957-5041,29.014568662649307,-80.94103078859412
Florida,North Miami,14776 Biscayne Blvd,33181,(305) 947-2779,25.912530237601935,-80.15779178613366
Florida,North Miami Beach,886 N Miami Beach Blvd,33162,(786) 463-0036,25.92685146252067,-80.18261514293665
Florida,North Port,17019 Tamiami Trl,34287,(941) 423-2969,27.0373333139289,-82.21619476901435
Florida,Ocala,2645 SW College Rd,34471,(352) 237-3553,29.16710004882106,-82.16838951135895
Florida,Ocala,4916 E Silver Springs Blvd,34470,(352) 619-2668,29.209181337764026,-82.06718569503086
Florida,Ocoee,10149 W Colonial Dr,34761,(407) 298-8120,28.55248571259458,-81.52695894995907
Florida,Odessa,16118 Preserve Marketplace Blvd,33556,(813) 336-7001,28.1880397,-82.55188749999999
Florida,Orange Park,1607 County Road 220,32003,(904) 637-4968,30.10167581328345,-81.71549077000228
Florida,Orange Park,876 Blanding Blvd,32065,(904) 579-7081,30.1425097,-81.76660439999999
Florida,Orlando,11291 E Colonial Dr,32817,(407) 434-0760,28.568491,-81.216386
Florida,Orlando,11513 Regency Village Dr,32821,(321) 677-0187,28.3933146,-81.4864466
Florida,Orlando,11680 University Blvd,32817,(321) 235-3323,28.59717445040509,-81.21645094811504
Florida,Orlando,12278 Narcoossee Rd,32832,(407) 313-2375,28.38689282654763,-81.24501851719663
Florida,Orlando,12648 S Orange Blossom Trl,32837,(407) 251-9858,28.38128403447653,-81.40509368191186
Florida,Orlando,13935 Landstar Blvd,32824,(689) 500-4165,28.3640942,-81.3652098
Florida,Orlando,1700 Sand Lake Rd,32809,(407) 857-6775,28.449446526251123,-81.401904434197
Florida,Orlando,2211 S Orange Ave,32806,(407) 841-5656,28.51678229370115,-81.37613156258294
Florida,Orlando,2610 S Semoran Blvd,32822,(407) 207-4694,28.514208097751705,-81.31064161049198
Florida,Orlando,2850 S Kirkman Rd,32811,(407) 532-8808,28.51208482493836,-81.4597723001491
Florida,Orlando,2903 E Colonial Dr,32803,(407) 228-9514,28.553566990264947,-81.34702351810552
Florida,Orlando,4200 Conroy Rd,32839,(321) 400-6563,28.485121590250447,-81.43154115211485
Florida,Orlando,464 N Alafaya Trl,32828,(407) 208-0778,28.553518098388547,-81.2065740899765
Florida,Orlando,4724 Millenia Plaza Way,32839,(407) 345-9145,28.4929464,-81.428552
Florida,Orlando,6607 S Semoran Blvd,32822,(407) 855-9719,28.46763233493153,-81.3085262453863
Florida,Orlando,7091 Narcoossee Rd,32822,(407) 664-1131,28.4602429,-81.27154
Florida,Orlando,7800 Dr Phillips Blvd,32819,(407) 352-0198,28.450598116327527,-81.48896473246526
Florida,Orlando,9202 Jeff Fuqua Blvd,32827,(407) 856-0651,28.435468,-81.301371
Florida,Ormond Beach,1290 W Granada Blvd,32174,(386) 676-0748,29.26379913634666,-81.10531615000002
Florida,Oviedo,327 E Mitchell Hammock Rd,32765,(407) 365-7274,28.6563537626573,-81.20337892270186
Florida,Palm Beach Gardens,11608 US Highway 1,33408,(561) 249-8093,26.84643482063769,-80.0600246326553
Florida,Palm Beach Gardens,3101 Pga Blvd,33410,(561) 293-7401,26.849052997933818,-80.08514718399839
Florida,Palm Beach Gardens,3539 Northlake Blvd,33403,(561) 249-8102,26.809085096928786,-80.09046670280937
Florida,Palm Beach Gardens,4655 Pga Blvd,33418,(561) 246-3874,26.8387669503795,-80.10890162055227
Florida,Palm Beach Gardens,5240 Donald Ross Rd,33418,(561) 249-8100,26.882546815918126,-80.11550597019061
Florida,Palm Coast,5860 State Road 100 E,32164,(386) 586-7391,29.476297900686486,-81.19619296519619
Florida,Palm Harbor,33121 US Highway 19 N,34684,(727) 683-8407,28.07317466907305,-82.73829771905821
Florida,Panama City,500 E 23rd St,32405,(850) 769-1049,30.188904979055234,-85.65384191932579
Florida,Panama City Beach,100 S Pier Park Dr,32413,(850) 230-6454,30.2238765262339,-85.87220956341471
Florida,Pembroke Pines,11041 Pines Blvd,33026,(954) 437-7824,26.00845191536144,-80.29500487577764
Florida,Pembroke Pines,15880 Pines Blvd,33027,(954) 433-9918,26.00678298241768,-80.35630208374687
Florida,Pembroke Pines,8559 Pines Blvd,33024,(754) 764-7108,26.009552421114265,-80.25738420000017
Florida,Pensacola,1674 E Nine Mile Rd,32514,(850) 417-8892,30.5331001074582,-87.22756728895493
Florida,Pensacola,5100 N 9th Ave,32504,(850) 760-0558,30.47532506503362,-87.2075014343586
Florida,Pinecrest,12227 South Dixie Highway,33156,(786) 231-5106,25.657060492333493,-80.32749741359396
Florida,Pinellas Park,3700 Park Blvd N,33781,(727) 525-2484,27.838771062640056,-82.68466530022113
Florida,Plantation,129 NW 136th Ave,33325,(954) 858-1961,26.12151288234434,-80.33068840393469
Florida,Plantation,1760 N University Dr,33322,(954) 475-9716,26.147295725467927,-80.25632761030568
Florida,Pompano Beach,2390 N Federal Hwy,33062,(954) 781-9070,26.260656561863833,-80.0989099277374
Florida,Port Charlotte,1799 Tamiami Trl,33948,(941) 273-0211,27.006085381963082,-82.1333153861944
Florida,Port Orange,1731 Dunlawton Ave,32127,(386) 767-2100,29.111368109173387,-81.02645685337296
Florida,Port Richey,9203 US Highway 19,34668,(727) 842-9028,28.290810588979053,-82.7119125003145
Florida,Port Saint Lucie,1768 SW Saint Lucie West Blvd,34986,(772) 204-8788,27.31065261994452,-80.4064213527613
Florida,Port St Lucie,10830 SW Tradition Pkwy,34987,(772) 236-1001,27.2638301,-80.4355621
Florida,Saint Augustine,1753 US Highway 1 S,32084,(904) 808-8321,29.869607545074707,-81.3238950019371
Florida,Saint Cloud,4351 13th St,34769,(407) 891-0206,28.252543735911708,-81.31628410921002
Florida,Saint Petersburg,1418 66th St N,33710,(727) 344-3946,27.78555672481624,-82.72892201989964
Florida,Saint Petersburg,3540 4th St N,33704,(727) 525-6247,27.804670053176856,-82.63883005352375
Florida,Saint Petersburg,780 4th St N,33701,(727) 895-6050,27.780081704177878,-82.63874342607483
Florida,Sanford,1805 Wp Ball Blvd,32771,(321) 275-4164,28.800081390859006,-81.33360532729819
Florida,Sanford,277 High Water Lane,32771,(321) 257-2460,28.810635,-81.3498103
Florida,Sanford,3715 S Orlando Dr,32773,(689) 300-5977,28.76127056463143,-81.28432676747644
Florida,Sarasota,1707 S Tamiami Trl,34239,(941) 957-6406,27.318112561862968,-82.52936948450287
Florida,Sarasota,5354 Fruitville Rd,34232,(941) 341-9728,27.337183652426887,-82.46329472015832
Florida,Sarasota,97 N Cattlemen Rd,34243,(941) 359-6757,27.387687815869644,-82.45813989871294
Florida,Sebring,1310 US Hwy 27 N,33870,(863) 451-0082,27.495382546085544,-81.48612498637952
Florida,Seminole,11241 Park Blvd,33772,(727) 319-2089,27.841610023777374,-82.79448579599801
Florida,South Miami,6290 S Dixie Hwy,33143,(305) 668-3831,25.699524794387173,-80.2950114926424
Florida,Stuart,2181 SE Federal Hwy,34994,(772) 220-0116,27.177970512677273,-80.23606648050571
Florida,Stuart,2421 NW Federal Hwy,34994,(772) 692-0889,27.234784718273794,-80.26763416845245
Florida,Sunrise,12801 W Sunrise Blvd,33323,(954) 846-7003,26.15196430736596,-80.32133713152535
Florida,Tallahassee,1498 Apalachee Pkwy,32301,(850) 254-9992,30.436125137414347,-84.25839439999999
Florida,Tallahassee,1801 W Tennessee St,32304,(850) 254-9986,30.448789683802726,-84.31106364035315
Florida,Tallahassee,3425 Thomasville Rd,32308,(850) 894-3137,30.50443578421638,-84.24967576502968
Florida,Tallahassee,699 W Gaines St,32304,(850) 270-5161,30.435230808238924,-84.29270531277308
Florida,Tampa,12827 N Dale Mabry Hwy,33618,(813) 961-1444,28.063586551480032,-82.50338113492035
Florida,Tampa,18019 Highwoods Preserve Pkwy,33647,(813) 977-1520,28.131285257510452,-82.36579343374694
Florida,Tampa,2011 N Dale Mabry Hwy,33607,(813) 877-4169,27.960170100690004,-82.50500973341502
Florida,Tampa,2223 N West Shore Blvd,33607,(813) 422-5134,27.96470755379821,-82.52085684014975
Florida,Tampa,2576 E Fowler Ave,33612,(813) 971-4360,28.05487327921455,-82.42981195716999
Florida,Tampa,309 N West Shore Blvd,33609,(813) 289-9820,27.947462285445706,-82.52393460934178
Florida,Tampa,3696 W Gandy Blvd,33611,(813) 839-7030,27.89343930614048,-82.50586515828377
Florida,Tampa,533 S Howard Ave,33606,(813) 254-6450,27.939684494344494,-82.48338686437711
Florida,Tampa,7002 Gunn Hwy,33625,(813) 925-4408,28.06646553487602,-82.57050848675283
Florida,Tampa,8301 N Dale Mabry Hwy,33614,(813) 734-8066,28.02390935232622,-82.50451272086761
Florida,Tampa,9466 W Linebaugh Ave,33626,(813) 920-0992,28.043494251607253,-82.59037657410455
Florida,Temple Terrace,5114 E Fowler Ave,33617,(813) 513-1002,28.054766978698687,-82.39890702297012
Florida,Titusville,2560 S Washington Ave,32780,(321) 360-7658,28.5846454,-80.8021924
Florida,Valrico,1812 East Highway 60,33594,(813) 502-2001,27.938512710111894,-82.25762957238565
Florida,Vero Beach,5855 20th St,32966,(772) 907-0635,27.638264447032626,-80.44798372741229
Florida,Wellington,1000 S State Road 7,33414,(561) 204-2816,26.66379742394857,-80.20217804662704
Florida,West Melbourne,125 Palm Bay Rd NE,32904,(321) 473-6403,28.036216690508862,-80.66914149368179
Florida,West Palm Beach,2380 Palm Beach Lakes Blvd,33409,(561) 688-8951,26.708201,-80.098556
Florida,West Palm Beach,7000 Okeechobee Blvd,33411,(561) 249-8101,26.706639573007624,-80.15903045767212
Florida,Weston,4477 Weston Rd,33331,(954) 385-1320,26.067591223863595,-80.36310950530807
Florida,Windermere,9100 Conroy Windermere Rd,34786,(407) 909-6267,28.49320603224206,-81.50927760290779
Florida,Winter Garden,13599 W Colonial Dr,34787,(407) 395-3658,28.55160152918486,-81.5853494019243
Florida,Winter Garden,3317 Daniels Rd,34787,(407) 654-4415,28.520862925627803,-81.58684953378031
Florida,Winter Haven,804 Cypress Gardens Blvd,33880,(863) 294-7285,28.003602586341753,-81.71751414785041
Florida,Winter Park,525 S Orlando Ave,32789,(407) 628-3207,28.593627003298938,-81.36531213488999
Florida,Winter Springs,1177 E State Road 434,32708,(689) 689-3021,28.697367670836048,-81.26376727972134
Florida,Winter Springs,5637 Red Bug Lake Rd,32708,(407) 695-0440,28.6469345,-81.2700902
Florida,Yulee,463913 State Road 200,32097,(904) 849-4398,30.625426686831073,-81.54245546990586
Florida,Zephyrhills,7646 Gall Blvd,33541,(813) 701-2356,28.2684738,-82.18811079999999
Georgia,Acworth,3359 Cobb Pkwy NW,30101,(678) 275-2365,34.0522483,-84.7013283
Georgia,Albany,2630 Dawson Rd,31707,(229) 483-0091,31.617004244299196,-84.22186359631252
Georgia,Alpharetta,10910 Haynes Bridge Rd,30022,(678) 893-0236,34.05176246676509,-84.28630241563991
Georgia,Alpharetta,3900 Brookside Pkwy,30022,(470) 235-7321,34.061468,-84.246382
Georgia,Alpharetta,5250 Windward Pkwy,30004,(678) 867-9459,34.09082267722346,-84.27493030209013
Georgia,Athens,165 Alps Rd,30606,(706) 548-7210,33.947373403855124,-83.40882517790988
Georgia,Atlanta,1080 Peachtree St NE,30309,(404) 665-0120,33.783904317392796,-84.38381426251063
Georgia,Atlanta,11700 Spine Rd.,30320,(404) 481-2340,33.64086196735966,-84.42928899766264
Georgia,Atlanta,123 Perimeter Ctr W,30346,(770) 677-5542,33.9278660829241,-84.34403443602827
Georgia,Atlanta,1401 Oxford Rd NE,30307,(404) 855-4990,33.78863733648415,-84.32665965129746
Georgia,Atlanta,1745 Peachtree St NE,30309,(404) 481-2773,33.80081505530346,-84.39220957729816
Georgia,Atlanta,2020 Howell Mill Rd NW,30318,(404) 937-5296,33.8101168,-84.4130441
Georgia,Atlanta,2078 Henderson Mill Rd NE,30345,(678) 281-2072,33.845862658514974,-84.25600602883429
Georgia,Atlanta,2571 Sidney Marcus Blvd NE,30324,(470) 986-1153,33.825622,-84.3653154
Georgia,Atlanta,2810 Paces Ferry Rd SE,30339,(678) 275-2360,33.86555528065659,-84.46936759487068
Georgia,Atlanta,2963 N Druid Hills Rd NE,30329,(404) 929-9907,33.81470652473796,-84.31016554752678
Georgia,Atlanta,2973 Cobb Pkwy SE,30339,(770) 916-0788,33.88102857875902,-84.46140194291598
Georgia,Atlanta,3393 Peachtree Rd,30326,(404) 481-2467,33.845309,-84.36136
Georgia,Atlanta,3424 Piedmont Rd NE,30305,(404) 869-7921,33.84814155240244,-84.37417909201338
Georgia,Atlanta,4400 Ashford Dunwoody Rd NE,30346,(678) 317-0103,33.923801014291904,-84.34114998377137
Georgia,Atlanta,4600 Roswell Rd,30342,(404) 257-1510,33.880831760821536,-84.3809583411045
Georgia,Atlanta,540 17th St NW,30318,(404) 872-6915,33.791027225178105,-84.40703749202919
Georgia,Atlanta,718 Ponce De Leon Ave NE,30306,(404) 685-3531,33.77392179723447,-84.36356532716769
Georgia,Augusta,229 Robert C Daniel Jr Pkwy,30909,(706) 738-4352,33.491083,-82.08011
Georgia,Austell,3999 Austell Rd,30106,(678) 275-2701,33.85553484082516,-84.59929141030743
Georgia,Brunswick,100 Shupe Way,31520,(912) 342-1141,31.23161,-81.499493
Georgia,Buford,2925 Buford Dr,30519,(678) 288-2142,34.0498845117949,-83.99184952461077
Georgia,Buford,3350 Buford Dr,30519,(678) 482-4355,34.0731190716733,-83.9848486165676
Georgia,Calhoun,530 Highway 53 E,30701,(762) 538-2322,34.47550263384319,-84.92685639478206
Georgia,Canton,2026 Cumming Hwy,30115,(678) 880-4203,34.23665147381761,-84.45634731900049
Georgia,Carrollton,814 S Park St,30117,(678) 890-2574,33.5668026,-85.07689649999999
Georgia,Cartersville,405 E Main St,30121,(770) 276-2061,34.16705049651067,-84.7870462220142
Georgia,Chamblee,5001 Peachtree Blvd,30341,(770) 936-8103,33.884570707268836,-84.3158437680495
Georgia,Columbus,3201 Macon Rd,31906,(706) 561-3060,32.48287459988765,-84.94301721165674
Georgia,Columbus,5295 Whittlesey Blvd,31909,(706) 225-5773,32.54176918447279,-84.9503442909704
Georgia,Commerce,30874 US-441 S,30529,(762) 356-8084,34.249905,-83.4605885
Georgia,Conyers,1467 Highway 138 SE,30013,(770) 929-0243,33.65106559068214,-84.00913831622582
Georgia,Covington,3147 US-278 NW,30014,(678) 212-9001,33.6033348,-83.8586899
Georgia,Cumming,905 Market Place Blvd,30041,(678) 456-3065,34.18122085793144,-84.13307816532043
Georgia,Dawsonville,285 Marketplace Blvd,30534,(706) 429-0265,34.3485401,-84.0506016
Georgia,Decatur,198 W Ponce De Leon Ave,30030,(404) 481-2778,33.775353993630354,-84.29870058416805
Georgia,Decatur,2474 Wesley Chapel Rd,30035,(678) 502-7455,33.71532207292566,-84.2151045
Georgia,Douglasville,9380 The Landing Dr,30135,(678) 275-2386,33.727932,-84.737725
Georgia,Duluth,11720 Medlock Bridge Rd,30097,(770) 623-1724,34.06625161052994,-84.1699452439795
Georgia,Duluth,2040 Pleasant Hill Rd,30096,(678) 584-0011,33.95524015106256,-84.1310987699232
Georgia,Duluth,2190 Peachtree Industrial Blvd,30097,(770) 418-9120,34.0214559846354,-84.12027296747647
Georgia,Dunwoody,1614 Mount Vernon Rd,30338,(470) 622-7327,33.9465408169999,-84.33386667055224
Georgia,Dunwoody,8753 Roswell Rd,30350,(470) 514-3530,33.995693278542014,-84.35045425014997
Georgia,East Point,3330 Camp Creek Pkwy,30344,(404) 346-4681,33.65723509187696,-84.4992085118999
Georgia,Fairburn,8045 Senoia Rd,30213,(770) 892-0162,33.535691,-84.577689
Georgia,Fayetteville,1135 Highway 85 N,30214,(770) 892-0169,33.472221612419574,-84.44279131886319
Georgia,Fort Oglethorpe,2989 Battlefield Pkwy,30742,(229) 664-2019,34.9406904,-85.2169112
Georgia,Gainesville,1134 Dawsonville Hwy,30501,(770) 287-0887,34.3032822,-83.858686
Georgia,Gainesville,604 White Sulphur Rd,30501,(678) 707-7184,34.31535853864403,-83.7938320360034
Georgia,Grayson,1860 Grayson Hwy,30017,(470) 706-0116,33.900017,-83.96100299999999
Georgia,Griffin,1440 N Expressway,30223,(678) 408-5078,33.27237356520682,-84.29010913529017
Georgia,Hinesville,806 W Oglethorpe Hwy,31313,(912) 368-0252,31.822523023186836,-81.59896890823387
Georgia,Hiram,4500 Jimmy Lee Smith Pkwy,30141,(678) 275-2359,33.89055891310516,-84.75366235486091
Georgia,Johns Creek,8483 Holcomb Bridge Rd,30022,(484) 535-5615,33.98805851859937,-84.2722299309213
Georgia,Kennesaw,777 Townpark Ln NW,30144,(770) 675-3993,34.03541847770412,-84.57355248098565
Georgia,Kennesaw,954 Ernest W Barrett Pkwy NW,30144,(678) 279-7996,34.00384741990944,-84.57924998900114
Georgia,Lagrange,1509 Lafayette Pkwy,30241,(762) 323-4660,33.04270219705478,-84.97959875302068
Georgia,Lawrenceville,1475 Pleasant Hill Rd,30044,(678) 502-7384,33.94073086057992,-84.12273104662705
