state,city,address,zip_code,name,phone,latitude,longitude,url,country
Illinois,Chicago,10 S La Salle St,60603,Chipotle Madison LaSalle,(312) 977-0506,41.8818629853979,-87.6327636533693,https://locations.chipotle.com/../il/chicago/10-s-la-salle-st,USA
Illinois,Chicago,1025 W Belmont Ave,60657,Chipotle Kenmore,(773) 348-5388,41.93973087336189,-87.65514537055225,https://locations.chipotle.com/../il/chicago/1025-w-belmont-ave,USA
Illinois,Chicago,1027 W Addison St,60613,Chipotle Wrigleyville,(872) 206-3389,41.9469614,-87.6554621,https://locations.chipotle.com/../il/chicago/1027-w-addison-st,USA
Illinois,Chicago,109 E Pearson St,60611,Chipotle Loyola Pearson,(312) 680-0911,41.89742360942377,-87.6254928164165,https://locations.chipotle.com/../il/chicago/109-e-pearson-st,USA
Illinois,Chicago,1132 S Clinton St,60607,Chipotle South Loop,(773) 453-3021,41.868017973990106,-87.64108456869985,https://locations.chipotle.com/../il/chicago/1132-s-clinton-st,USA
Illinois,Chicago,1142 S Wabash Ave,60605,Chipotle South Wabash,(312) 635-9278,41.86782060020389,-87.62609926489266,https://locations.chipotle.com/../il/chicago/1142-s-wabash-ave,USA
Illinois,Chicago,1166 N State St,60610,Chipotle Division,(312) 654-8637,41.9037469498126,-87.62887866625306,https://locations.chipotle.com/../il/chicago/1166-n-state-st,USA
Illinois,Chicago,1522 E 53rd St,60615,Chipotle Hyde Park Chicago,(773) 347-0008,41.79976414052167,-87.58806003497028,https://locations.chipotle.com/../il/chicago/1522-e-53rd-st,USA
Illinois,Chicago,160 E Huron St,60611,Chipotle Huron & St. Clair,(312) 324-0290,41.8950843,-87.6230933,https://locations.chipotle.com/../il/chicago/160-e-huron-st,USA
Illinois,Chicago,1611 N Western Ave,60647,Chipotle 1611 N Western Ave,(872) 327-9007,41.910493508316556,-87.68645267664556,https://locations.chipotle.com/../il/chicago/1611-n-western-ave,USA
Illinois,Chicago,1733 N Damen Ave,60647,Chipotle Damen Avenue,(773) 772-5713,41.913297970392065,-87.67733037205755,https://locations.chipotle.com/../il/chicago/1733-n-damen-ave,USA
Illinois,Chicago,2000 N Clybourn Ave,60614,Chipotle Clybourn Commons,(773) 935-5710,41.91771716156459,-87.66007601210151,https://locations.chipotle.com/../il/chicago/2000-n-clybourn-ave,USA
Illinois,Chicago,210 W North Ave,60610,Chipotle Pipers Alley,(312) 379-0536,41.911403227125746,-87.63506934259453,https://locations.chipotle.com/../il/chicago/210-w-north-ave,USA
Illinois,Chicago,230 West Monroe Street,60606,Chipotle 230 W. Monroe,(312) 727-0054,41.88108437813068,-87.63511297548047,https://locations.chipotle.com/../il/chicago/230-west-monroe-street,USA
Illinois,Chicago,2302 W 95th St,60643,Chipotle Beverly,(773) 239-7363,41.72143990127644,-87.6799634265775,https://locations.chipotle.com/../il/chicago/2302-w-95th-st,USA
Illinois,Chicago,233 W Lake St,60606,Chipotle Franklin,(312) 263-6230,41.8855320270008,-87.63522506502972,https://locations.chipotle.com/../il/chicago/233-w-lake-st,USA
Illinois,Chicago,2400 N Lincoln Ave,60614,Chipotle Fullerton Lincoln Relo,(773) 770-4448,41.9255655,-87.6491868,https://locations.chipotle.com/../il/chicago/2400-n-lincoln-ave,USA
Illinois,Chicago,2640 N Narragansett Ave,60639,Chipotle Brickyard Mall,(773) 745-3912,41.92851792184805,-87.78722253233002,https://locations.chipotle.com/../il/chicago/2640-n-narragansett-ave,USA
Illinois,Chicago,2743 N Elston Ave,60647,Chipotle Elston Logan,(773) 661-0250,41.93166629191262,-87.68637726512645,https://locations.chipotle.com/../il/chicago/2743-n-elston-ave,USA
Illinois,Chicago,2809 N Ashland Ave,60657,Chipotle Ashland Diversey,(773) 969-4966,41.93283499537232,-87.66802508832586,https://locations.chipotle.com/../il/chicago/2809-n-ashland-ave,USA
Illinois,Chicago,291 E Ontario St,60611,Chipotle Ontario,(312) 587-7753,41.89327197431857,-87.62062693490938,https://locations.chipotle.com/../il/chicago/291-e-ontario-st,USA
Illinois,Chicago,311 S Wacker Dr,60606,Chipotle 311 S. Wacker,(312) 291-4949,41.877682766402046,-87.63546849221979,https://locations.chipotle.com/../il/chicago/311-s-wacker-dr,USA
Illinois,Chicago,316 N Michigan Ave,60601,Chipotle Michigan & Wacker,(312) 578-0950,41.887287723166054,-87.62484811532687,https://locations.chipotle.com/../il/chicago/316-n-michigan-ave,USA
Illinois,Chicago,3227 W Addison St,60618,Chipotle Addison Elston,(773) 596-2588,41.94578588649546,-87.70913422485143,https://locations.chipotle.com/../il/chicago/3227-w-addison-st,USA
Illinois,Chicago,3312 N Western Ave,60618,Chipotle Western and Roscoe,(773) 634-3215,41.94133967847937,-87.68876654419415,https://locations.chipotle.com/../il/chicago/3312-n-western-ave,USA
Illinois,Chicago,41 W 87th St,60620,Chipotle Chatham,(773) 783-3261,41.73579185673286,-87.6259547973151,https://locations.chipotle.com/../il/chicago/41-w-87th-st,USA
Illinois,Chicago,4657 W Irving Park Rd,60641,Chipotle Market Place 6 Corners,(708) 667-4357,41.95324304724903,-87.74494020246414,https://locations.chipotle.com/../il/chicago/4657-w-irving-park-rd,USA
Illinois,Chicago,4701 W Foster Ave,60630,Chipotle Edens Collection,(773) 467-7841,41.97399009763391,-87.74596564062458,https://locations.chipotle.com/../il/chicago/4701-w-foster-ave,USA
Illinois,Chicago,5224 N Broadway St,60640,Chipotle Broadway and Foster,(773) 878-1132,41.97713525720151,-87.66040990548163,https://locations.chipotle.com/../il/chicago/5224-n-broadway-st,USA
Illinois,Chicago,525 W Monroe St,60661,Chipotle Presidential Towers,(312) 379-0246,41.880363979091925,-87.64086857977964,https://locations.chipotle.com/../il/chicago/525-w-monroe-st,USA
Illinois,Chicago,5330 S Pulaski Rd,60632,Chipotle 53rd and Pulaski,(773) 581-7625,41.796193330266235,-87.72356814466468,https://locations.chipotle.com/../il/chicago/5330-s-pulaski-rd,USA
Illinois,Chicago,5533 S Harlem Ave,60638,Chipotle Harlem & Archer,(773) 432-4610,41.7908958004872,-87.80107235337873,https://locations.chipotle.com/../il/chicago/5533-s-harlem-ave,USA
Illinois,Chicago,5961 N Lincoln Ave,60659,Chipotle Lincoln Peterson,(773) 303-2029,41.98955173079163,-87.70556567170865,https://locations.chipotle.com/../il/chicago/5961-n-lincoln-ave,USA
Illinois,Chicago,6 W Grand Ave,60654,Chipotle River North,(312) 828-0613,41.89186530966558,-87.6284867662531,https://locations.chipotle.com/../il/chicago/6-w-grand-ave,USA
Illinois,Chicago,610 W Diversey Pkwy,60614,Chipotle Diversey,(773) 281-1492,41.93303499501625,-87.64420581377357,https://locations.chipotle.com/../il/chicago/610-w-diversey-pkwy,USA
Illinois,Chicago,6600 N Sheridan Rd,60626,Chipotle Rogers Park,(773) 465-9281,42.00272859488067,-87.66121950000002,https://locations.chipotle.com/../il/chicago/6600-n-sheridan-rd,USA
Illinois,Chicago,725 S Seeley St,60612,Chipotle IMD Damen Ogden,(312) 324-0454,41.872416109598866,-87.67723022453691,https://locations.chipotle.com/../il/chicago/725-s-seeley-st,USA
Illinois,Chicago,7561 S. Cicero Avenue,60652,Chipotle Chicago-Ford City,(773) 581-8054,41.75477468508043,-87.74066386656762,https://locations.chipotle.com/../il/chicago/7561-s-cicero-avenue,USA
Illinois,Chicago,8 E Madison St,60602,Chipotle Madison & State,(312) 629-3662,41.8822769494024,-87.62712131212254,https://locations.chipotle.com/../il/chicago/8-e-madison-st,USA
Illinois,Chicago,806 W 63rd St,60621,Chipotle Englewood 63rd & Halsted,(773) 962-0739,41.77998374448471,-87.64511749125887,https://locations.chipotle.com/../il/chicago/806-w-63rd-st,USA
Illinois,Cicero,2201 S Cicero Ave,60804,Chipotle Cicero,(708) 656-1254,41.85088850929855,-87.74374895213225,https://locations.chipotle.com/../il/cicero/2201-s-cicero-ave,USA
Illinois,Countryside,5801 S La Grange Rd,60525,Chipotle Countryside LaGrange Road,(708) 582-6192,41.7847779186473,-87.86812296932885,https://locations.chipotle.com/../il/countryside/5801-s-la-grange-rd,USA
Illinois,Crestwood,13340 Cicero Ave,60418,Chipotle Crestwood,(708) 377-0010,41.64942357682577,-87.7387279322765,https://locations.chipotle.com/../il/crestwood/13340-cicero-ave,USA
Illinois,Crystal Lake,5006 Northwest Hwy,60014,Chipotle Crystal Lake,(815) 444-1532,42.22666853693625,-88.29480357098117,https://locations.chipotle.com/../il/crystal-lake/5006-northwest-hwy,USA
Illinois,Decatur,4165 N Water St,62526,Chipotle Decatur IL,(217) 615-4497,39.8979052,-88.9556035,https://locations.chipotle.com/../il/decatur/4165-n-water-st,USA
Illinois,Deerfield,675 Deerfield Rd,60015,Chipotle Deerfield,(847) 948-7902,42.16707283028163,-87.84410756469782,https://locations.chipotle.com/../il/deerfield/675-deerfield-rd,USA
Illinois,Dekalb,1013 W Lincoln Hwy,60115,Chipotle Dekalb NIU,(815) 756-3715,41.931431845416185,-88.77154605520798,https://locations.chipotle.com/../il/dekalb/1013-w-lincoln-hwy,USA
Illinois,Dekalb,2383 Sycamore Rd,60115,Chipotle Dekalb Barber Greene,(815) 754-0379,41.95327767992289,-88.72541913125025,https://locations.chipotle.com/../il/dekalb/2383-sycamore-rd,USA
Illinois,Des Plaines,1361 Lee Street,60018,Chipotle 1361 Lee Street,(224) 354-2558,42.02844912093546,-87.8937404121643,https://locations.chipotle.com/../il/des-plaines/1361-lee-street,USA
Illinois,Dixon,1681 S. Galena Ave.,61021,Chipotle Dixon,(815) 380-2194,41.8261414,-89.4759108,https://locations.chipotle.com/../il/dixon/1681-s-galena-ave,USA
Illinois,Downers Grove,1203 Ogden Ave,60515,Chipotle Saratoga and Ogden,(630) 963-1688,41.80818828892083,-88.01441313551402,https://locations.chipotle.com/../il/downers-grove/1203-ogden-ave,USA
Illinois,Downers Grove,1556 Butterfield Rd,60515,Chipotle Downers Grove Finley Square,(630) 576-5030,41.835385221061976,-88.02484677047698,https://locations.chipotle.com/../il/downers-grove/1556-butterfield-rd,USA
Illinois,East Peoria,300 W Washington St,61611,Chipotle East Peoria,(309) 863-5853,40.66952944937027,-89.58376065305845,https://locations.chipotle.com/../il/east-peoria/300-w-washington-st,USA
Illinois,Edwardsville,2200 Troy Rd,62025,Chipotle Edwardsville,(618) 307-6010,38.786359162102954,-89.95035803250617,https://locations.chipotle.com/../il/edwardsville/2200-troy-rd,USA
Illinois,Effingham,1207 N Keller Dr,62401,Chipotle Effingham,(217) 347-3800,39.13795421644866,-88.56590846932886,https://locations.chipotle.com/../il/effingham/1207-n-keller-dr,USA
Illinois,Elgin,2500 N Randall Rd,60124,Chipotle Elgin Randall,(224) 276-2392,42.0945929,-88.3364554,https://locations.chipotle.com/../il/elgin/2500-n-randall-rd,USA
Illinois,Elk Grove Village,910 Elk Grove Town Ctr,60007,Chipotle Elk Grove Village,(847) 434-1030,42.003124544384164,-88.0049156472387,https://locations.chipotle.com/../il/elk-grove-village/910-elk-grove-town-ctr,USA
Illinois,Elmhurst,139 N York St,60126,Chipotle Elmhurst,(630) 834-0932,41.90128793628984,-87.93955009479197,https://locations.chipotle.com/../il/elmhurst/139-n-york-st,USA
Illinois,Elmhurst,353 S IL Route 83,60126,Chipotle IL 83 and St Charles,(630) 617-5016,41.8906671514621,-87.96134850690294,https://locations.chipotle.com/../il/elmhurst/353-s-il-route-83,USA
Illinois,Evanston,711 Church St,60201,Chipotle Evanston,(847) 425-3959,42.048639761346465,-87.68125400238114,https://locations.chipotle.com/../il/evanston/711-church-st,USA
Illinois,Evergreen Park,3259 W 95th Street,60805,Chipotle Evergreen Park,(464) 227-2004,41.72049218199015,-87.70397474049281,https://locations.chipotle.com/../il/evergreen-park/3259-w-95th-street,USA
Illinois,Fairview Heights,6415 N Illinois St,62208,Chipotle Fairview Heights,(618) 398-6655,38.5919230783912,-89.98552974909114,https://locations.chipotle.com/../il/fairview-heights/6415-n-illinois-st,USA
Illinois,Forest Park,7201 Madison St,60130,Chipotle Harlem & Madison,(708) 689-4371,41.8799590925788,-87.80522954969662,https://locations.chipotle.com/../il/forest-park/7201-madison-st,USA
Illinois,Frankfort,11129 W Lincoln Hwy,60423,Chipotle Frankfort,(815) 464-6741,41.50231724529297,-87.8867683582838,https://locations.chipotle.com/../il/frankfort/11129-w-lincoln-hwy,USA
Illinois,Franklin Park,2926 Mannheim Rd,60131,Chipotle Grand and Mannheim,(847) 451-1214,41.93185926667227,-87.88549358096827,https://locations.chipotle.com/../il/franklin-park/2926-mannheim-rd,USA
Illinois,Glen Ellyn,695 Roosevelt Rd,60137,Chipotle Glen Ellyn,(630) 469-4035,41.85900705685357,-88.05765157729815,https://locations.chipotle.com/../il/glen-ellyn/695-roosevelt-rd,USA
Illinois,Glenview,2341 Willow Rd,60025,Chipotle Glenview,(847) 724-8580,42.1047828894707,-87.81413174203072,https://locations.chipotle.com/../il/glenview/2341-willow-rd,USA
Illinois,Glenview,3846 Willow Road,60062,Chipotle Willow Sanders,(847) 513-0016,42.10959366267737,-87.87485956564137,https://locations.chipotle.com/../il/glenview/3846-willow-road,USA
Illinois,Gurnee,6040 Gurnee Mills Cir E,60031,Chipotle Gurnee Mills,(847) 406-4003,42.38420179444628,-87.95444163379386,https://locations.chipotle.com/../il/gurnee/6040-gurnee-mills-cir-e,USA
Illinois,Hoffman Estates,15 E Golf Rd,60169,Chipotle Hoffman Estates Golf & Roselle,(630) 439-1610,42.04887855263254,-88.0789019139159,https://locations.chipotle.com/../il/hoffman-estates/15-e-golf-rd,USA
Illinois,Hoffman Estates,4600 Hoffman Blvd,60192,Chipotle Prairie Stone,(847) 649-5800,42.070531743437954,-88.19111400900215,https://locations.chipotle.com/../il/hoffman-estates/4600-hoffman-blvd,USA
Illinois,Homer Glen,14116 S Bell Rd,60491,Chipotle Homer Glen,(708) 301-3509,41.632019824148436,-87.93181137150395,https://locations.chipotle.com/../il/homer-glen/14116-s-bell-rd,USA
Illinois,Homewood,17700 Halsted St,60430,Chipotle Homewood - Flossmoor,(708) 798-1332,41.56808082629658,-87.63692917498317,https://locations.chipotle.com/../il/homewood/17700-halsted-st,USA
Illinois,Joliet,2609 W Jefferson St,60435,Chipotle South Joliet,(815) 280-0244,41.52262690215944,-88.14753271163943,https://locations.chipotle.com/../il/joliet/2609-w-jefferson-st,USA
Illinois,Joliet,2848 Plainfield Rd,60435,Chipotle Joliet The Pointe,(815) 733-2197,41.57683337366689,-88.15887184293956,https://locations.chipotle.com/../il/joliet/2848-plainfield-rd,USA
Illinois,Kildeer,20505 Rand Rd,60047,Chipotle Kildeer,(847) 438-3835,42.16132855306302,-88.04982746165672,https://locations.chipotle.com/../il/kildeer/20505-rand-rd,USA
Illinois,La Grange,40 N La Grange Rd,60525,Chipotle LaGrange Relo,(708) 588-9630,41.81773632026804,-87.87006581385208,https://locations.chipotle.com/../il/la-grange/40-n-la-grange-rd,USA
Illinois,Lake Bluff,945 Rockland Rd,60044,Chipotle Lake Bluff,(847) 295-5194,42.27901746522711,-87.87148000372844,https://locations.chipotle.com/../il/lake-bluff/945-rockland-rd,USA
Illinois,Lakemoor,27400 IL Rte 120,60051,Chipotle Lakemoor,(779) 244-4018,42.322264232783354,-88.16659908282068,https://locations.chipotle.com/../il/lakemoor/27400-il-rte-120,USA
Illinois,Lansing,2302 Thornton Lansing Road,60438,Chipotle 2302 Thornton Lansing Road,,41.568021,-87.559129,https://locations.chipotle.com/../il/lansing/2302-thornton-lansing-road,USA
Illinois,Libertyville,139 N Milwaukee Ave,60048,Chipotle Libertyville,(847) 932-4646,42.28394186980323,-87.95382373170287,https://locations.chipotle.com/../il/libertyville/139-n-milwaukee-ave,USA
Illinois,Lincolnshire,950 Milwaukee Ave,60069,Chipotle Lincolnshire,(847) 478-3230,42.18214408154884,-87.92907698680534,https://locations.chipotle.com/../il/lincolnshire/950-milwaukee-ave,USA
Illinois,Lockport,16433 W 159th St,60441,Chipotle Lockport IL,(815) 306-0182,41.5972833,-88.0171585,https://locations.chipotle.com/../il/lockport/16433-w-159th-st,USA
Illinois,Loves Park,7190 E Riverside Blvd,61111,Chipotle Loves Park,(779) 221-8985,42.31938679020212,-88.97773306994056,https://locations.chipotle.com/../il/loves-park/7190-e-riverside-blvd,USA
Illinois,Machesney Park,1570 W Lane Rd,61115,Chipotle Rockford Machesney,(815) 282-1079,42.366050222854106,-89.02332931866505,https://locations.chipotle.com/../il/machesney-park/1570-w-lane-rd,USA
Illinois,Marion,2804 Joseph Cannon Way,62959,Chipotle Marion IL,(618) 992-2597,37.74286319772948,-88.97155066062405,https://locations.chipotle.com/../il/marion/2804-joseph-cannon-way,USA
Illinois,Matteson,4815 211th St,60443,Chipotle Matteson Lincoln Hwy.,(708) 248-1187,41.5056300166093,-87.73330354437786,https://locations.chipotle.com/../il/matteson/4815-211th-st,USA
Illinois,McHenry,2304 N Richmond Rd,60051,Chipotle McHenry,(815) 385-2801,42.35995961643056,-88.26646467313594,https://locations.chipotle.com/../il/mchenry/2304-n-richmond-rd,USA
Illinois,Melrose Park,500 W North Ave,60160,Chipotle Melrose Park Relo,(708) 223-7173,41.9077838,-87.8404863,https://locations.chipotle.com/../il/melrose-park/500-w-north-ave,USA
Illinois,Minooka,462 W. Mondamin Street,60447,Chipotle Minooka,(815) 620-0022,41.454341740537636,-88.27059197137775,https://locations.chipotle.com/../il/minooka/462-w-mondamin-street,USA
Illinois,Mokena,19130 S La Grange Rd,60448,Chipotle Mokena,(708) 719-3381,41.541786770606386,-87.85137355964252,https://locations.chipotle.com/../il/mokena/19130-s-la-grange-rd,USA
Illinois,Moline,3941 41st Avenue Dr,61265,Chipotle Moline,(309) 277-0172,41.47069453983136,-90.47969505552254,https://locations.chipotle.com/../il/moline/3941-41st-avenue-dr,USA
Illinois,Morton Grove,6861 Dempster St,60053,Chipotle Morton Grove,(847) 929-4625,42.040429893012224,-87.79630420284184,https://locations.chipotle.com/../il/morton-grove/6861-dempster-st,USA
Illinois,Mt Prospect,102 E Kensington Rd,60056,Chipotle Randhurst,(847) 483-5033,42.08110867465319,-87.9356714875911,https://locations.chipotle.com/../il/mt-prospect/102-e-kensington-rd,USA
Illinois,Mundelein,520 Townline Rd,60060,Chipotle Mundelein,(847) 393-4358,42.240616180359424,-87.99282083316774,https://locations.chipotle.com/../il/mundelein/520-townline-rd,USA
Illinois,Naperville,1315 S Naper Blvd,60540,Chipotle 75th & Naper,(630) 687-1692,41.7488152,-88.11514710000002,https://locations.chipotle.com/../il/naperville/1315-s-naper-blvd,USA
Illinois,Naperville,1516 N Naper Blvd,60563,Chipotle Naperville Tower Crossing,(331) 457-4192,41.79744009721777,-88.11870392423975,https://locations.chipotle.com/../il/naperville/1516-n-naper-blvd,USA
Illinois,Naperville,22 E Chicago Ave,60540,Chipotle Naperville Riverwalk,(630) 718-9420,41.77110921985168,-88.14731496183853,https://locations.chipotle.com/../il/naperville/22-e-chicago-ave,USA
Illinois,Naperville,2856 S Route 59,60564,Chipotle Naperville 95th,(331) 457-4175,41.711823457575214,-88.20511906702484,https://locations.chipotle.com/../il/naperville/2856-s-route-59,USA
Illinois,New Lenox,641 E Lincoln Hwy,60451,Chipotle New Lenox,(815) 717-8388,41.51278280390709,-87.95068498643877,https://locations.chipotle.com/../il/new-lenox/641-e-lincoln-hwy,USA
Illinois,Niles,8488 W Golf Rd,60714,Chipotle Golf Mill,(847) 324-5086,42.05507313807313,-87.83558873998686,https://locations.chipotle.com/../il/niles/8488-w-golf-rd,USA
Illinois,Normal,1601 E College Ave,61761,Chipotle Veterans & College Normal,(309) 268-9924,40.50990552797712,-88.95471746569933,https://locations.chipotle.com/../il/normal/1601-e-college-ave,USA
Illinois,Normal,701 S Main St,61761,Chipotle IL State,(309) 862-0309,40.50423995214962,-88.9949881358965,https://locations.chipotle.com/../il/normal/701-s-main-st,USA
Illinois,Norridge,4234 N Harlem Ave,60706,Chipotle HIP - Harlem & Irving,(708) 395-0011,41.95751753586701,-87.80760102223928,https://locations.chipotle.com/../il/norridge/4234-n-harlem-ave,USA
Illinois,Northbrook,786 Skokie Blvd,60062,Chipotle Northbrook Lake Cook,(847) 559-9902,42.139012,-87.793116,https://locations.chipotle.com/../il/northbrook/786-skokie-blvd,USA
